"UT","KeyWord","SDG","Type","Freq"
"WOS:000496456400004","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","8"
"WOS:000502563300002","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","6"
"WOS:000516863900003","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","7"
"WOS:000559483500001","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","4"
"WOS:000569197900005","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","5"
"WOS:000581604300017","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","8"
"WOS:000584312900001","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","5"
"WOS:000594582100001","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","9"
"WOS:000619901800001","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","10"
"WOS:000638567300001","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","9"
"WOS:000675430100002","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","7"
"WOS:000686590300019","SOCIAL#ECONOMY#DEVELOPMENT"," 8","SOCIAL#ECONOMY#DEVELOPMENT","7"
"WOS:000391056700004","UNEMPLOYMENT"," 8","UNEMPLOYMENT","1"
"WOS:000555910700001","UNEMPLOYMENT"," 8","UNEMPLOYMENT","1"
"WOS:000261843700008","COMMUNIT#INNOVATION#SUSTAINAB"," 9","COMMUNIT*#INNOVATI*#SUSTAINAB*","1"
"WOS:000374748400027","COMMUNIT#INNOVATION#SUSTAINAB"," 9","COMMUNIT*#INNOVATI*#SUSTAINAB*","1"
"WOS:000429109300008","COMMUNIT#INNOVATION#SUSTAINAB"," 9","COMMUNIT*#INNOVATI*#SUSTAINAB*","1"
"WOS:000451362200030","COMMUNIT#INNOVATION#SUSTAINAB"," 9","COMMUNIT*#INNOVATI*#SUSTAINAB*","1"
"WOS:000675470300002","ARTIFICIAL INTELLIGENCE#SUSTAINABLE"," 9","ARTIFICIAL INTELLIGENCE#SUSTAINAB*","1"
"WOS:000559483500001","CREATIVE ECONOMY#SUSTAINABLE"," 9","CREATIVE ECONOM*#SUSTAINAB*","1"
"WOS:000235591200004","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
"WOS:000252763900003","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
"WOS:000331512100001","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
"WOS:000339413500003","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
"WOS:000351058100003","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
"WOS:000359294800005","ECO#INNOVATION"," 9","ECO”#INNOVATI*","1"
